Sort code,Jurisdiction,Drug class code,Drug class,Age group,Sex , TPS ($ 000) ,"Proportion 
of TPS (%)","Rate of 
use (%)", Number of active beneficiaries ,Rank
7,Ontario,N02AA,Natural opium alkaloids,<65,Total,"35,265.79",1.5,3,"69,736",14
7,Ontario,A10AE,"Insulins and analogues for injection, long-acting",<65,Total,"35,210.16",1.5,1.7,"40,459",15
7,Ontario,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",<65,Total,"33,184.52",1.4,4.2,"99,570",16
7,Ontario,L04AC,Interleukin inhibitors,<65,Total,"30,843.98",1.3,0.1,"2,223",17
7,Ontario,A10BD,Combinations of oral blood glucose–lowering drugs,<65,Total,"30,624.48",1.3,1.5,"34,799",18
7,Ontario,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,<65,Total,"27,978.48",1.2,1.5,"36,215",19
7,Ontario,S01LA,Antineovascularization agents,<65,Total,"25,889.34",1.1,0.1,"2,842",20
7,Ontario,V06DB,"Fats/carbohydrates/proteins/minerals/vitamins, combinations",<65,Total,"24,697.27",1,0.5,"12,195",21
7,Ontario,A02BC,Proton pump inhibitors,<65,Total,"22,473.64",1,9.6,"225,065",22
7,Ontario,R03BA,Glucocorticoids,<65,Total,"21,808.29",0.9,8,"189,195",23
7,Ontario,L04AD,Calcineurin inhibitors,<65,Total,"21,278.30",0.9,0.3,"6,040",24
7,Ontario,L03AA,Colony-stimulating factors,<65,Total,"20,351.87",0.9,0.2,"3,634",25
7,Ontario,A10BH,Dipeptidyl peptidase-4 (DPP-4) inhibitors,<65,Total,"20,117.20",0.9,1,"23,349",26
7,Ontario,A16AB,Enzymes,<65,Total,"18,498.06",0.8,0,39,27
7,Ontario,A10AB,"Insulins and analogues for injection, fast-acting",<65,Total,"17,250.21",0.7,1.3,"31,719",28
7,Ontario,C10AA,HMG-CoA reductase inhibitors,<65,Total,"15,946.00",0.7,6.7,"158,453",29
7,Ontario,R03DX,Other systemic drugs for obstructive airway diseases,<65,Total,"14,622.85",0.6,0,"1,083",30
7,Ontario,G03AA,"Progestogens and estrogens, fixed combinations",<65,Total,"13,769.92",0.6,7.2,"170,086",31
7,Ontario,J05AX,Other antivirals,<65,Total,"13,529.97",0.6,0.1,"2,432",32
7,Ontario,H01AC,Somatropin and somatropin agonists,<65,Total,"13,510.36",0.6,0.1,"1,276",33
7,Ontario,N02AJ,Opioids in combination with non-opioid analgesics,<65,Total,"12,876.39",0.5,6.6,"156,616",34
7,Ontario,N05AE,Indole derivatives,<65,Total,"12,847.84",0.5,0.4,"10,503",35
7,Ontario,M03AX,"Other muscle relaxants, peripherally acting agents",<65,Total,"12,783.87",0.5,0.2,"4,057",36
7,Ontario,C01CA,Adrenergic and dopaminergic agents,<65,Total,"12,120.18",0.5,2.3,"53,170",37
7,Ontario,M09AX,Other drugs for disorders of the musculoskeletal system,<65,Total,"11,453.64",0.5,0,33,38
7,Ontario,R03AC,Selective beta-2-adrenoreceptor agonists,<65,Total,"11,316.55",0.5,15,"352,309",39
7,Ontario,J01CA,Penicillins with extended spectrum,<65,Total,"10,804.59",0.5,21.4,"503,244",40
7,Ontario,R03BB,Anticholinergics,<65,Total,"10,778.65",0.5,1.3,"30,839",41
7,Ontario,L03AB,Interferons,<65,Total,"10,517.84",0.4,0,601,42
7,Ontario,A04AD,Other antiemetics,<65,Total,"10,478.50",0.4,0.6,"13,344",43
7,Ontario,N03AG,Fatty acid derivatives,<65,Total,"10,462.13",0.4,1.1,"26,880",44
7,Ontario,N05BA,Benzodiazepine derivatives,<65,Total,"9,251.84",0.4,4,"94,081",45
7,Ontario,B01AB,Heparin group,<65,Total,"8,886.62",0.4,0.2,"4,335",46
7,Ontario,H01CB,Somatostatin and analogues,<65,Total,"8,812.30",0.4,0,617,47
7,Ontario,B01AF,Direct factor Xa inhibitors,<65,Total,"8,707.97",0.4,0.6,"13,187",48
7,Ontario,N03AE,Benzodiazepine derivatives,<65,Total,"8,442.22",0.4,2.4,"55,458",49
7,Ontario,L02AE,Gonadotropin-releasing hormone analogues,<65,Total,"8,385.31",0.4,0.1,"3,357",50
7,Ontario,J05AE,Protease inhibitors,<65,Total,"8,361.81",0.4,0.1,"1,204",51
7,Ontario,B01AC,"Platelet aggregation inhibitors, excluding heparin",<65,Total,"8,337.46",0.4,0.6,"14,745",52
7,Ontario,V03AC,Iron-chelating agents,<65,Total,"8,302.83",0.4,0,340,53
7,Ontario,N06AA,Non-selective monoamine reuptake inhibitors,<65,Total,"8,040.42",0.3,2.1,"50,131",54
7,Ontario,C09AA,"ACE inhibitors, plain",<65,Total,"8,036.97",0.3,3.5,"82,984",55
7,Ontario,R07AX,Other respiratory system products,<65,Total,"7,841.76",0.3,0,35,56
7,Ontario,G02BA,Intrauterine contraceptives,<65,Total,"7,681.79",0.3,0.9,"20,127",57
7,Ontario,R01AD,Corticosteroids,<65,Total,"7,539.71",0.3,6,"142,324",58
7,Ontario,L03AX,Other immunostimulants,<65,Total,"7,518.25",0.3,0,710,59
7,Ontario,C08CA,Dihydropyridine derivatives,<65,Total,"6,567.03",0.3,2.6,"62,142",60
7,Ontario,V03AB,Antidotes,<65,Total,"6,546.87",0.3,1.4,"33,854",61
7,Ontario,G03AB,"Progestogens and estrogens, sequential preparations",<65,Total,"6,419.19",0.3,2.4,"55,761",62
7,Ontario,N03AF,Carboxamide derivatives,<65,Total,"6,222.72",0.3,0.5,"12,779",63
7,Ontario,G04BD,Drugs for urinary frequency and incontinence,<65,Total,"6,113.73",0.3,0.8,"19,670",64
7,Ontario,V06,General nutrients,<65,Total,"6,071.77",0.3,0,195,65
7,Ontario,A16AX,Various alimentary tract and metabolism products,<65,Total,"5,784.85",0.2,0,46,66
7,Ontario,M01AE,Propionic acid derivatives,<65,Total,"5,657.21",0.2,8,"189,090",67
7,Ontario,H03AA,Thyroid hormones,<65,Total,"5,623.47",0.2,3.3,"76,896",68
7,Ontario,D06AX,Other antibiotics for topical use,<65,Total,"5,505.50",0.2,5.7,"133,886",69
7,Ontario,D07AC,"Corticosteroids, potent (group III)",<65,Total,"5,330.46",0.2,7.5,"176,206",70
7,Ontario,J01FA,Macrolides,<65,Total,"5,313.72",0.2,9,"212,864",71
7,Ontario,M03BX,Other centrally acting agents,<65,Total,"5,205.73",0.2,2.1,"49,519",72
7,Ontario,A07EC,Aminosalicylic acid and similar agents,<65,Total,"5,092.69",0.2,0.3,"7,556",73
7,Ontario,V06C,Infant formulas,<65,Total,"5,024.07",0.2,0.1,"2,958",74
7,Ontario,C09CA,"Angiotensin II receptor blockers (ARBs), plain",<65,Total,"4,980.00",0.2,1.9,"44,209",75
7,Ontario,L01XC,Monoclonal antibodies,<65,Total,"4,525.27",0.2,0,394,76
7,Ontario,J01DB,First-generation cephalosporins,<65,Total,"4,484.50",0.2,5.2,"123,702",77
7,Ontario,C07AB,"Beta-blocking agents, selective",<65,Total,"4,443.44",0.2,2.4,"57,712",78
7,Ontario,A10BA,Biguanides,<65,Total,"4,441.56",0.2,2.9,"68,729",79
7,Ontario,D11AH,"Agents for dermatitis, excluding corticosteroids",<65,Total,"4,400.60",0.2,0.8,"19,714",80
7,Ontario,A09AA,Enzyme preparations,<65,Total,"4,236.34",0.2,0.1,"2,903",81
7,Ontario,D10AF,Antiinfectives for treatment of acne,<65,Total,"4,223.33",0.2,2.4,"55,972",82
7,Ontario,C02KX,Antihypertensives for pulmonary arterial hypertension,<65,Total,"4,173.30",0.2,0,230,83
7,Ontario,J02AC,Triazole derivatives,<65,Total,"4,014.30",0.2,1,"24,314",84
7,Ontario,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",<65,Total,"3,800.55",0.2,1.3,"30,380",85
7,Ontario,N02BE,Anilides,<65,Total,"3,732.93",0.2,5.1,"119,724",86
7,Ontario,H02AB,Glucocorticoids,<65,Total,"3,615.17",0.2,5.5,"129,291",87
7,Ontario,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",<65,Total,"3,594.65",0.2,0.3,"7,267",88
7,Ontario,D10BA,Retinoids for treatment of acne,<65,Total,"3,578.80",0.2,0.5,"12,454",89
7,Ontario,D05AX,Other antipsoriatics for topical use,<65,Total,"3,489.88",0.1,0.4,"9,734",90
7,Ontario,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,<65,Total,"3,398.28",0.1,0.1,"3,091",91
7,Ontario,J05AG,Non-nucleoside reverse transcriptase inhibitors,<65,Total,"3,392.48",0.1,0,852,92
7,Ontario,J01GB,Other aminoglycosides,<65,Total,"3,380.28",0.1,0,700,93
7,Ontario,A06AB,Contact laxatives,<65,Total,"3,377.18",0.1,2.4,"56,133",94
7,Ontario,A02BA,H2-receptor antagonists,<65,Total,"3,267.58",0.1,2.3,"54,365",95
7,Ontario,L01XX,Other antineoplastic agents,<65,Total,"3,255.21",0.1,0.1,"1,199",96
7,Ontario,C10AX,Other lipid-modifying agents,<65,Total,"3,179.48",0.1,0.6,"13,833",97
7,Ontario,G03BA,3-oxoandrosten (4) derivatives,<65,Total,"3,154.88",0.1,0.4,"9,658",98
7,Ontario,M05BA,Bisphosphonates,<65,Total,"3,138.60",0.1,0.5,"12,290",99
7,Ontario,N02AB,Phenylpiperidine derivatives,<65,Total,"3,110.82",0.1,0.1,"2,484",100
7,Ontario,J05AP,Antivirals for treatment of HCV infections,<65,M,"144,386.53",11.7,0.3,"2,706",1
7,Ontario,L04AB,Tumour necrosis factor alpha (TNF-a) inhibitors,<65,M,"113,337.97",9.2,0.5,"5,739",2
7,Ontario,N05AX,Other antipsychotics,<65,M,"83,610.90",6.8,4.4,"47,507",3
7,Ontario,J05AR,"Antivirals for treatment of HIV infections, combinations",<65,M,"74,939.57",6.1,0.8,"8,596",4
7,Ontario,N07BC,Drugs used in opioid dependence,<65,M,"46,552.06",3.8,2.2,"24,130",5
7,Ontario,N06BA,Centrally acting sympathomimetics,<65,M,"36,146.31",2.9,7.8,"84,210",6
7,Ontario,L01XE,Protein kinase inhibitors,<65,M,"32,535.20",2.6,0.1,846,7
7,Ontario,L04AA,Selective immunosuppressants,<65,M,"25,613.80",2.1,0.4,"4,088",8
7,Ontario,L04AX,Other immunosuppressants,<65,M,"25,524.11",2.1,0.2,"2,166",9
7,Ontario,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",<65,M,"19,566.46",1.6,4.7,"51,145",10
7,Ontario,N03AX,Other antiepileptics,<65,M,"19,439.31",1.6,4.9,"53,212",11
7,Ontario,N06AX,Other antidepressants,<65,M,"18,106.92",1.5,7.1,"76,271",12
7,Ontario,N02AA,Natural opium alkaloids,<65,M,"18,105.05",1.5,2.9,"30,825",13
7,Ontario,A10AE,"Insulins and analogues for injection, long-acting",<65,M,"17,828.24",1.4,1.9,"20,668",14
7,Ontario,A10BD,Combinations of oral blood glucose–lowering drugs,<65,M,"16,192.90",1.3,1.7,"18,573",15
7,Ontario,N06AB,Selective serotonin reuptake inhibitors,<65,M,"15,650.81",1.3,8.8,"94,908",16
7,Ontario,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",<65,M,"15,268.18",1.2,2.8,"30,631",17
7,Ontario,L04AC,Interleukin inhibitors,<65,M,"14,943.16",1.2,0.1,"1,002",18
7,Ontario,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,<65,M,"14,560.13",1.2,1.8,"18,903",19
7,Ontario,S01LA,Antineovascularization agents,<65,M,"14,511.10",1.2,0.1,"1,599",20
7,Ontario,V06DB,"Fats/carbohydrates/proteins/minerals/vitamins, combinations",<65,M,"14,451.25",1.2,0.6,"7,013",21
7,Ontario,A16AB,Enzymes,<65,M,**,**,**,**,22
7,Ontario,L04AD,Calcineurin inhibitors,<65,M,"12,786.71",1,0.3,"3,612",23
7,Ontario,R03BA,Glucocorticoids,<65,M,"10,478.65",0.8,9,"96,633",24
7,Ontario,J05AX,Other antivirals,<65,M,"10,062.95",0.8,0.2,"1,643",25
7,Ontario,A02BC,Proton pump inhibitors,<65,M,"9,966.99",0.8,9,"96,916",26
7,Ontario,A10BH,Dipeptidyl peptidase-4 (DPP-4) inhibitors,<65,M,"9,743.28",0.8,1.1,"11,398",27
7,Ontario,A10AB,"Insulins and analogues for injection, fast-acting",<65,M,"9,079.99",0.7,1.5,"16,308",28
7,Ontario,H01AC,Somatropin and somatropin agonists,<65,M,**,**,**,**,29
7,Ontario,C10AA,HMG-CoA reductase inhibitors,<65,M,"8,543.73",0.7,7.8,"84,686",30
7,Ontario,M09AX,Other drugs for disorders of the musculoskeletal system,<65,M,"7,114.02",0.6,0,21,31
7,Ontario,C01CA,Adrenergic and dopaminergic agents,<65,M,"6,524.33",0.5,2.6,"27,870",32
7,Ontario,J05AE,Protease inhibitors,<65,M,"6,516.87",0.5,0.1,900,33
7,Ontario,L03AA,Colony-stimulating factors,<65,M,"6,326.87",0.5,0.1,"1,203",34
7,Ontario,N03AG,Fatty acid derivatives,<65,M,"6,295.61",0.5,1.4,"15,389",35
7,Ontario,M03AX,"Other muscle relaxants, peripherally acting agents",<65,M,"6,147.89",0.5,0.2,"1,792",36
7,Ontario,N02AJ,Opioids in combination with non-opioid analgesics,<65,M,"6,022.22",0.5,6.4,"69,363",37
7,Ontario,R03AC,Selective beta-2-adrenoreceptor agonists,<65,M,"5,472.34",0.4,15.8,"170,631",38
7,Ontario,R03BB,Anticholinergics,<65,M,"5,234.85",0.4,1.3,"14,419",39
7,Ontario,J01CA,Penicillins with extended spectrum,<65,M,"5,213.20",0.4,21.9,"236,815",40
7,Ontario,N05AE,Indole derivatives,<65,M,"5,156.39",0.4,0.4,"3,995",41
7,Ontario,B01AF,Direct factor Xa inhibitors,<65,M,"5,069.96",0.4,0.7,"7,196",42
7,Ontario,A04AD,Other antiemetics,<65,M,"4,756.16",0.4,0.5,"5,550",43
7,Ontario,C09AA,"ACE inhibitors, plain",<65,M,"4,536.36",0.4,4.3,"46,808",44
7,Ontario,N05BA,Benzodiazepine derivatives,<65,M,"4,488.95",0.4,3.5,"38,281",45
7,Ontario,R07AX,Other respiratory system products,<65,M,"4,347.64",0.4,0,19,46
7,Ontario,R03DX,Other systemic drugs for obstructive airway diseases,<65,M,"4,254.02",0.3,0,322,47
7,Ontario,H01CB,Somatostatin and analogues,<65,M,"4,159.23",0.3,0,260,48
7,Ontario,N03AE,Benzodiazepine derivatives,<65,M,"4,150.74",0.3,2.1,"23,187",49
7,Ontario,V03AC,Iron-chelating agents,<65,M,"3,857.81",0.3,0,157,50
7,Ontario,B01AB,Heparin group,<65,M,"3,770.47",0.3,0.2,"1,882",51
7,Ontario,N03AF,Carboxamide derivatives,<65,M,"3,485.68",0.3,0.6,"6,706",52
7,Ontario,N06AA,Non-selective monoamine reuptake inhibitors,<65,M,"3,431.47",0.3,1.7,"17,962",53
7,Ontario,C08CA,Dihydropyridine derivatives,<65,M,"3,393.56",0.3,3,"32,026",54
7,Ontario,R01AD,Corticosteroids,<65,M,"3,355.02",0.3,5.8,"62,583",55
7,Ontario,L02AE,Gonadotropin-releasing hormone analogues,<65,M,"3,200.06",0.3,0.1,"1,101",56
7,Ontario,V03AB,Antidotes,<65,M,"3,176.17",0.3,1.4,"15,378",57
7,Ontario,B01AC,"Platelet aggregation inhibitors, excluding heparin",<65,M,"2,991.63",0.2,0.9,"9,627",58
7,Ontario,G03BA,3-oxoandrosten (4) derivatives,<65,M,"2,976.77",0.2,0.8,"8,305",59
7,Ontario,J05AG,Non-nucleoside reverse transcriptase inhibitors,<65,M,"2,889.62",0.2,0.1,702,60
7,Ontario,V06C,Infant formulas,<65,M,**,**,**,**,61
7,Ontario,L03AB,Interferons,<65,M,"2,774.18",0.2,0,165,62
7,Ontario,D06AX,Other antibiotics for topical use,<65,M,"2,643.63",0.2,5.9,"63,991",63
7,Ontario,A07EC,Aminosalicylic acid and similar agents,<65,M,"2,573.07",0.2,0.3,"3,320",64
7,Ontario,C07AB,"Beta-blocking agents, selective",<65,M,"2,569.55",0.2,3,"32,905",65
7,Ontario,V06,General nutrients,<65,M,"2,506.71",0.2,0,81,66
7,Ontario,D07AC,"Corticosteroids, potent (group III)",<65,M,"2,504.90",0.2,7.4,"80,314",67
7,Ontario,J01FA,Macrolides,<65,M,"2,485.38",0.2,8.8,"95,381",68
7,Ontario,A16AX,Various alimentary tract and metabolism products,<65,M,**,**,**,**,69
7,Ontario,A09AA,Enzyme preparations,<65,M,"2,386.08",0.2,0.1,"1,463",70
7,Ontario,M01AE,Propionic acid derivatives,<65,M,"2,358.68",0.2,7.3,"78,504",71
7,Ontario,M03BX,Other centrally acting agents,<65,M,"2,343.82",0.2,1.9,"20,425",72
7,Ontario,C09CA,"Angiotensin II receptor blockers (ARBs), plain",<65,M,"2,293.31",0.2,1.9,"20,326",73
7,Ontario,J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors,<65,M,"2,185.57",0.2,0.2,"1,981",74
7,Ontario,J01DB,First-generation cephalosporins,<65,M,"2,169.77",0.2,5.4,"58,023",75
7,Ontario,A10BA,Biguanides,<65,M,"2,165.34",0.2,3,"32,493",76
7,Ontario,L03AX,Other immunostimulants,<65,M,"2,163.44",0.2,0,197,77
7,Ontario,C09DX,"Angiotensin II receptor blockers (ARBs), other combinations",<65,M,"2,147.97",0.2,0.1,"1,106",78
7,Ontario,J02AC,Triazole derivatives,<65,M,"2,029.04",0.2,0.2,"2,571",79
7,Ontario,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",<65,M,"2,013.55",0.2,0.4,"3,897",80
7,Ontario,G04CA,Alpha-adrenoreceptor antagonists,<65,M,"1,947.62",0.2,1.4,"15,038",81
7,Ontario,D11AH,"Agents for dermatitis, excluding corticosteroids",<65,M,"1,933.72",0.2,0.8,"8,380",82
7,Ontario,D05AX,Other antipsoriatics for topical use,<65,M,"1,889.87",0.2,0.4,"4,804",83
7,Ontario,L02BX,Other hormone antagonists and related agents,<65,M,"1,868.15",0.2,0,119,84
7,Ontario,J01GB,Other aminoglycosides,<65,M,"1,851.98",0.1,0,366,85
7,Ontario,N05AF,Thioxanthene derivatives,<65,M,"1,823.61",0.1,0.2,"2,413",86
7,Ontario,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",<65,M,"1,768.58",0.1,0.9,"9,998",87
7,Ontario,C10AX,Other lipid-modifying agents,<65,M,"1,685.30",0.1,0.7,"7,646",88
7,Ontario,N02BE,Anilides,<65,M,"1,681.72",0.1,5,"53,929",89
7,Ontario,H02AB,Glucocorticoids,<65,M,"1,662.92",0.1,5.5,"59,687",90
7,Ontario,D10BA,Retinoids for treatment of acne,<65,M,"1,660.58",0.1,0.5,"5,711",91
7,Ontario,D10AF,Antiinfectives for treatment of acne,<65,M,"1,656.54",0.1,1.9,"20,801",92
7,Ontario,G04BD,Drugs for urinary frequency and incontinence,<65,M,"1,650.92",0.1,0.5,"5,790",93
7,Ontario,A07AA,Antibiotics,<65,M,"1,647.72",0.1,0.9,"10,053",94
7,Ontario,L01AX,Other alkylating agents,<65,M,"1,587.27",0.1,0,205,95
7,Ontario,H03AA,Thyroid hormones,<65,M,"1,537.56",0.1,1.8,"19,178",96
7,Ontario,A06AB,Contact laxatives,<65,M,"1,523.78",0.1,2.3,"24,400",97
7,Ontario,A10AD,"Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",<65,M,"1,472.76",0.1,0.2,"1,788",98
7,Ontario,A02BA,H2-receptor antagonists,<65,M,"1,441.85",0.1,2.1,"22,541",99
7,Ontario,L02BB,Antiandrogens,<65,M,"1,430.75",0.1,0,216,100
7,Ontario,L04AB,Tumour necrosis factor alpha (TNF-a) inhibitors,<65,F,"97,568.22",8.8,0.4,"5,697",1
7,Ontario,J05AP,Antivirals for treatment of HCV infections,<65,F,"77,005.70",6.9,0.1,"1,462",2
7,Ontario,L04AA,Selective immunosuppressants,<65,F,"51,121.10",4.6,0.4,"5,679",3
7,Ontario,N05AX,Other antipsychotics,<65,F,"42,236.03",3.8,3,"38,269",4
7,Ontario,L01XE,Protein kinase inhibitors,<65,F,"35,644.39",3.2,0.1,979,5
7,Ontario,N07BC,Drugs used in opioid dependence,<65,F,"34,631.48",3.1,1.4,"17,718",6
7,Ontario,N06AX,Other antidepressants,<65,F,"26,651.25",2.4,9,"114,663",7
7,Ontario,L04AX,Other immunosuppressants,<65,F,"24,238.43",2.2,0.3,"3,362",8
7,Ontario,J05AR,"Antivirals for treatment of HIV infections, combinations",<65,F,"23,235.19",2.1,0.2,"2,554",9
7,Ontario,N03AX,Other antiepileptics,<65,F,"22,662.34",2,5.7,"72,560",10
7,Ontario,N06AB,Selective serotonin reuptake inhibitors,<65,F,"21,892.28",2,12.5,"159,009",11
7,Ontario,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",<65,F,"21,091.96",1.9,3.4,"43,753",12
7,Ontario,N06BA,Centrally acting sympathomimetics,<65,F,"19,514.00",1.8,3.5,"43,992",13
7,Ontario,A10AE,"Insulins and analogues for injection, long-acting",<65,F,"17,318.64",1.6,1.5,"19,680",14
7,Ontario,N02AA,Natural opium alkaloids,<65,F,"17,145.73",1.5,3,"38,809",15
7,Ontario,L04AC,Interleukin inhibitors,<65,F,"15,900.82",1.4,0.1,"1,221",16
7,Ontario,A10BD,Combinations of oral blood glucose–lowering drugs,<65,F,"14,287.51",1.3,1.3,"16,045",17
7,Ontario,L03AA,Colony-stimulating factors,<65,F,"14,007.71",1.3,0.2,"2,429",18
7,Ontario,G03AA,"Progestogens and estrogens, fixed combinations",<65,F,"13,757.32",1.2,13.4,"169,949",19
7,Ontario,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",<65,F,"13,569.56",1.2,3.8,"48,179",20
7,Ontario,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,<65,F,"13,318.02",1.2,1.3,"17,166",21
7,Ontario,A02BC,Proton pump inhibitors,<65,F,"12,453.64",1.1,10,"127,237",22
7,Ontario,S01LA,Antineovascularization agents,<65,F,"11,372.22",1,0.1,"1,242",23
7,Ontario,R03BA,Glucocorticoids,<65,F,"11,297.91",1,7.3,"92,344",24
7,Ontario,R03DX,Other systemic drugs for obstructive airway diseases,<65,F,"10,368.83",0.9,0.1,761,25
7,Ontario,A10BH,Dipeptidyl peptidase-4 (DPP-4) inhibitors,<65,F,"10,311.17",0.9,0.9,"11,867",26
7,Ontario,V06DB,"Fats/carbohydrates/proteins/minerals/vitamins, combinations",<65,F,"10,212.12",0.9,0.4,"5,167",27
7,Ontario,L04AD,Calcineurin inhibitors,<65,F,"8,490.21",0.8,0.2,"2,425",28
7,Ontario,A10AB,"Insulins and analogues for injection, fast-acting",<65,F,"8,138.46",0.7,1.2,"15,343",29
7,Ontario,L03AB,Interferons,<65,F,"7,743.66",0.7,0,436,30
7,Ontario,N05AE,Indole derivatives,<65,F,"7,682.16",0.7,0.5,"6,500",31
7,Ontario,G02BA,Intrauterine contraceptives,<65,F,"7,666.65",0.7,1.6,"20,089",32
7,Ontario,C10AA,HMG-CoA reductase inhibitors,<65,F,"7,345.58",0.7,5.7,"73,064",33
7,Ontario,N02AJ,Opioids in combination with non-opioid analgesics,<65,F,"6,842.17",0.6,6.8,"86,920",34
7,Ontario,M03AX,"Other muscle relaxants, peripherally acting agents",<65,F,"6,622.29",0.6,0.2,"2,261",35
7,Ontario,G03AB,"Progestogens and estrogens, sequential preparations",<65,F,"6,414.79",0.6,4.4,"55,728",36
7,Ontario,R03AC,Selective beta-2-adrenoreceptor agonists,<65,F,"5,830.37",0.5,14.2,"181,239",37
7,Ontario,A04AD,Other antiemetics,<65,F,"5,714.83",0.5,0.6,"7,784",38
7,Ontario,C01CA,Adrenergic and dopaminergic agents,<65,F,"5,592.11",0.5,2,"25,278",39
7,Ontario,J01CA,Penicillins with extended spectrum,<65,F,"5,576.47",0.5,20.9,"265,585",40
7,Ontario,R03BB,Anticholinergics,<65,F,"5,527.30",0.5,1.3,"16,369",41
7,Ontario,L03AX,Other immunostimulants,<65,F,"5,354.82",0.5,0,513,42
7,Ontario,B01AC,"Platelet aggregation inhibitors, excluding heparin",<65,F,"5,332.16",0.5,0.4,"5,062",43
7,Ontario,L02AE,Gonadotropin-releasing hormone analogues,<65,F,"5,172.06",0.5,0.2,"2,250",44
7,Ontario,B01AB,Heparin group,<65,F,"5,112.84",0.5,0.2,"2,446",45
7,Ontario,H01AC,Somatropin and somatropin agonists,<65,F,**,**,**,**,46
7,Ontario,N05BA,Benzodiazepine derivatives,<65,F,"4,752.62",0.4,4.4,"55,611",47
7,Ontario,H01CB,Somatostatin and analogues,<65,F,"4,653.07",0.4,0,357,48
7,Ontario,N06AA,Non-selective monoamine reuptake inhibitors,<65,F,"4,596.96",0.4,2.5,"31,973",49
7,Ontario,G04BD,Drugs for urinary frequency and incontinence,<65,F,"4,454.12",0.4,1.1,"13,847",50
7,Ontario,V03AC,Iron-chelating agents,<65,F,"4,445.02",0.4,0,183,51
7,Ontario,M09AX,Other drugs for disorders of the musculoskeletal system,<65,F,"4,339.63",0.4,0,12,52
7,Ontario,N03AE,Benzodiazepine derivatives,<65,F,"4,285.34",0.4,2.5,"32,179",53
7,Ontario,A16AB,Enzymes,<65,F,**,**,**,**,54
7,Ontario,R01AD,Corticosteroids,<65,F,"4,165.80",0.4,6.2,"79,349",55
7,Ontario,N03AG,Fatty acid derivatives,<65,F,"4,156.21",0.4,0.9,"11,445",56
7,Ontario,H03AA,Thyroid hormones,<65,F,"4,074.30",0.4,4.5,"57,502",57
7,Ontario,B01AF,Direct factor Xa inhibitors,<65,F,"3,624.90",0.3,0.5,"5,970",58
7,Ontario,V06,General nutrients,<65,F,"3,565.06",0.3,0,114,59
7,Ontario,R07AX,Other respiratory system products,<65,F,"3,494.12",0.3,0,16,60
7,Ontario,C09AA,"ACE inhibitors, plain",<65,F,"3,471.11",0.3,2.8,"35,792",61
7,Ontario,A16AX,Various alimentary tract and metabolism products,<65,F,**,**,**,**,62
7,Ontario,V03AB,Antidotes,<65,F,"3,363.60",0.3,1.5,"18,460",63
7,Ontario,J05AX,Other antivirals,<65,F,"3,346.25",0.3,0.1,769,64
7,Ontario,M01AE,Propionic acid derivatives,<65,F,"3,280.43",0.3,8.6,"109,807",65
7,Ontario,L01XC,Monoclonal antibodies,<65,F,"3,271.52",0.3,0,279,66
7,Ontario,C08CA,Dihydropyridine derivatives,<65,F,"3,140.00",0.3,2.3,"29,737",67
7,Ontario,C02KX,Antihypertensives for pulmonary arterial hypertension,<65,F,"3,020.89",0.3,0,161,68
7,Ontario,M03BX,Other centrally acting agents,<65,F,"2,854.15",0.3,2.3,"28,900",69
7,Ontario,D06AX,Other antibiotics for topical use,<65,F,"2,852.69",0.3,5.5,"69,689",70
7,Ontario,J01FA,Macrolides,<65,F,"2,818.24",0.3,9.2,"117,114",71
7,Ontario,D07AC,"Corticosteroids, potent (group III)",<65,F,"2,811.20",0.3,7.5,"95,486",72
