Sort code,Jurisdiction,Drug class code,Drug class,Age group,Sex , TPS ($ 000) ,"Proportion 
of TPS (%)","Rate of 
use (%)", Number of active beneficiaries ,Rank
6,Quebec,C10AX,Other lipid-modifying agents,Total,M,"11,243.73",0.5,3.6,"48,623",46
6,Quebec,B01AC,"Platelet aggregation inhibitors, excluding heparin",Total,M,"11,002.94",0.5,4.2,"56,828",47
6,Quebec,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",Total,M,"10,662.51",0.5,1.4,"18,195",48
6,Quebec,A16AB,Enzymes,Total,M,"10,317.08",0.5,0.0,12,49
6,Quebec,H03AA,Thyroid hormones,Total,M,"10,286.70",0.5,8.1,"108,937",50
6,Quebec,R03AC,Selective beta-2-adrenoreceptor agonists,Total,M,"10,089.60",0.5,10.6,"143,028",51
6,Quebec,B01AB,Heparin group,Total,M,"10,063.50",0.5,0.8,"10,774",52
6,Quebec,L04AD,Calcineurin inhibitors,Total,M,"10,028.05",0.5,0.2,"3,343",53
6,Quebec,L01EA,BCR-ABL tyrosine kinase inhibitors,Total,M,"9,783.93",0.5,0.0,333,54
6,Quebec,N05BA,Benzodiazepine derivatives,Total,M,"9,624.04",0.5,8.8,"119,017",55
6,Quebec,J05AJ,Integrase inhibitors,Total,M,"8,696.10",0.4,0.1,"1,616",56
6,Quebec,A10BB,Sulfonylureas,Total,M,"8,684.72",0.4,5.8,"78,168",57
6,Quebec,C03CA,"Sulfonamides, plain",Total,M,"8,375.03",0.4,4.7,"63,502",58
6,Quebec,L01EJ,Janus-associated kinase (JAK) inhibitors,Total,M,"8,106.96",0.4,0.0,182,59
6,Quebec,S01ED,Beta-blocking agents,Total,M,"7,503.73",0.4,2.9,"38,400",60
6,Quebec,G04BD,Drugs for urinary frequency and incontinence,Total,M,"7,461.41",0.4,2.0,"27,500",61
6,Quebec,N02BE,Anilides,Total,M,"7,432.86",0.4,12.2,"164,176",62
6,Quebec,N04BA,Dopa and dopa derivatives,Total,M,"7,399.35",0.3,0.7,"9,120",63
6,Quebec,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,Total,M,"7,005.71",0.3,0.5,"6,285",64
6,Quebec,S01EE,Prostaglandin analogues,Total,M,"6,649.53",0.3,2.5,"33,921",65
6,Quebec,A07EC,Aminosalicylic acid and similar agents,Total,M,"6,601.64",0.3,0.7,"9,148",66
6,Quebec,B03BA,Vitamin B12 (cyanocobalamin and analogues),Total,M,"6,407.18",0.3,4.6,"61,256",67
6,Quebec,A12AX,"Calcium, combinations with vitamin D and/or other drugs",Total,M,"6,279.91",0.3,4.3,"58,397",68
6,Quebec,R07AX,Other respiratory system products,Total,M,"6,216.21",0.3,0.0,30,69
6,Quebec,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,Total,M,"6,136.18",0.3,4.8,"64,810",70
6,Quebec,N07BC,Drugs used in opioid dependence,Total,M,"6,077.87",0.3,0.4,"4,755",71
6,Quebec,M05BX,Other drugs affecting bone structure and mineralization,Total,M,"5,858.59",0.3,0.2,"3,114",72
6,Quebec,G03BA,3-oxoandrosten (4) derivatives,Total,M,"5,823.73",0.3,1.0,"13,683",73
6,Quebec,C08DB,Benzothiazepine derivatives,Total,M,"5,820.97",0.3,1.8,"24,357",74
6,Quebec,C02AC,Imidazoline receptor agonists,Total,M,"5,757.75",0.3,0.7,"9,500",75
6,Quebec,N06DA,Anticholinesterases,Total,M,"5,736.91",0.3,1.1,"14,700",76
6,Quebec,V06C,Infant formulas,Total,M,"5,721.58",0.3,0.3,"4,052",77
6,Quebec,N07XX,Other nervous system drugs,Total,M,"5,591.15",0.3,0.0,649,78
6,Quebec,L01EB,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,Total,M,"5,465.06",0.3,0.0,107,79
6,Quebec,M04AA,Preparations inhibiting uric acid production,Total,M,"5,440.58",0.3,3.9,"52,480",80
6,Quebec,R01AD,Corticosteroids,Total,M,"5,293.17",0.3,7.8,"104,478",81
6,Quebec,A12AA,Calcium,Total,M,"5,260.81",0.2,4.1,"55,383",82
6,Quebec,D11AH,"Agents for dermatitis, excluding corticosteroids",Total,M,"5,229.89",0.2,0.3,"3,416",83
6,Quebec,M05BA,Bisphosphonates,Total,M,"5,143.05",0.2,2.4,"32,284",84
6,Quebec,C09BA,ACE inhibitors and diuretics,Total,M,"5,074.20",0.2,2.8,"37,664",85
6,Quebec,C01DA,Organic nitrates,Total,M,"4,913.48",0.2,4.2,"56,606",86
6,Quebec,N03AG,Fatty acid derivatives,Total,M,"4,907.86",0.2,1.0,"12,920",87
6,Quebec,N07BA,Drugs used in nicotine dependence,Total,M,"4,693.74",0.2,2.6,"34,648",88
6,Quebec,A06AA,"Softeners, emollients",Total,M,"4,629.52",0.2,3.5,"47,401",89
6,Quebec,B02BX,Other systemic hemostatics,Total,M,"4,621.54",0.2,0.0,120,90
6,Quebec,L01XX,Other antineoplastic agents,Total,M,"4,525.78",0.2,0.1,"1,959",91
6,Quebec,B01AE,Direct thrombin inhibitors,Total,M,"4,469.19",0.2,0.4,"5,862",92
6,Quebec,A10AC,"Insulins and analogues for injection, intermediate-acting",Total,M,"4,377.76",0.2,1.2,"16,241",93
6,Quebec,J05AE,Protease inhibitors,Total,M,"4,314.37",0.2,0.1,792,94
6,Quebec,N03AE,Benzodiazepine derivatives,Total,M,"4,231.17",0.2,2.9,"38,848",95
6,Quebec,L01XC,Monoclonal antibodies,Total,M,"4,199.96",0.2,0.0,410,96
6,Quebec,B03AA,"Iron bivalent, oral preparations",Total,M,"4,086.27",0.2,3.7,"50,355",97
6,Quebec,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,Total,M,"3,866.63",0.2,0.0,51,98
6,Quebec,C03DA,Aldosterone antagonists,Total,M,"3,791.54",0.2,1.9,"25,986",99
6,Quebec,M03AX,"Other muscle relaxants, peripherally acting agents",Total,M,"3,675.17",0.2,0.1,"1,494",100
6,Quebec,L04AB,Tumour necrosis factor alpha (TNF-alpha) inhibitors,Total,F,"150,429.72",6.7,0.4,"7,743",1
6,Quebec,S01LA,Antineovascularization agents,Total,F,"126,463.75",5.7,0.7,"12,664",2
6,Quebec,L04AA,Selective immunosuppressants,Total,F,"81,537.43",3.6,0.5,"8,585",3
6,Quebec,B01AF,Direct factor Xa inhibitors,Total,F,"59,866.53",2.7,4.3,"75,122",4
6,Quebec,A02BC,Proton pump inhibitors,Total,F,"58,055.45",2.6,29.1,"506,041",5
6,Quebec,C10AA,HMG-CoA reductase inhibitors,Total,F,"53,831.47",2.4,25.9,"450,208",6
6,Quebec,L01EF,Cyclin-dependent kinase (CDK) inhibitors,Total,F,"53,178.14",2.4,0.1,"1,304",7
6,Quebec,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",Total,F,"45,572.56",2.0,5.0,"86,115",8
6,Quebec,L04AX,Other immunosuppressants,Total,F,"42,114.68",1.9,0.2,"4,241",9
6,Quebec,N03AX,Other antiepileptics,Total,F,"37,892.79",1.7,9.0,"156,110",10
6,Quebec,A11CC,Vitamin D and analogues,Total,F,"35,519.65",1.6,28.5,"494,593",11
6,Quebec,N06AX,Other antidepressants,Total,F,"34,838.06",1.6,13.6,"235,467",12
6,Quebec,M05BX,Other drugs affecting bone structure and mineralization,Total,F,"34,288.31",1.5,3.1,"54,097",13
6,Quebec,L04AC,Interleukin inhibitors,Total,F,"33,833.96",1.5,0.1,"2,103",14
6,Quebec,N05AX,Other antipsychotics,Total,F,"32,079.98",1.4,2.5,"43,142",15
6,Quebec,C08CA,Dihydropyridine derivatives,Total,F,"30,899.96",1.4,14.2,"246,843",16
6,Quebec,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",Total,F,"29,083.71",1.3,5.9,"102,066",17
6,Quebec,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,Total,F,"28,237.10",1.3,2.3,"39,079",18
6,Quebec,N06AB,Selective serotonin reuptake inhibitors,Total,F,"27,992.69",1.3,12.5,"217,826",19
6,Quebec,H03AA,Thyroid hormones,Total,F,"27,273.36",1.2,17.9,"310,458",20
6,Quebec,R03BB,Anticholinergics,Total,F,"26,201.15",1.2,4.1,"71,876",21
6,Quebec,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,Total,F,"25,002.53",1.1,2.0,"34,838",22
6,Quebec,A12AX,"Calcium, combinations with vitamin D and/or other drugs",Total,F,"24,995.11",1.1,14.8,"257,580",23
6,Quebec,A10BD,Combinations of oral blood glucose–lowering drugs,Total,F,"23,572.93",1.1,1.9,"32,432",24
6,Quebec,C09CA,"Angiotensin II receptor blockers (ARBs), plain",Total,F,"23,237.31",1.0,10.4,"181,380",25
6,Quebec,C07AB,"Beta-blocking agents, selective",Total,F,"22,363.53",1.0,11.5,"199,246",26
6,Quebec,N06BA,Centrally acting sympathomimetics,Total,F,"22,060.69",1.0,2.6,"45,410",27
6,Quebec,L01EL,Bruton's tyrosine kinase (BTK) inhibitors,Total,F,"21,770.22",1.0,0.0,338,28
6,Quebec,A10BJ,Glucagon-like peptide-1 (GLP-1) analogues,Total,F,"21,647.39",1.0,0.8,"14,012",29
6,Quebec,R03DX,Other systemic drugs for obstructive airway diseases,Total,F,"21,630.49",1.0,0.1,"1,444",30
6,Quebec,R03BA,Glucocorticoids,Total,F,"19,901.96",0.9,7.2,"124,483",31
6,Quebec,N02BA,Salicylic acid and derivatives,Total,F,"18,942.91",0.8,11.8,"204,140",32
6,Quebec,N02AA,Natural opium alkaloids,Total,F,"17,942.44",0.8,8.8,"152,902",33
6,Quebec,C09AA,"ACE inhibitors, plain",Total,F,"17,780.91",0.8,8.7,"151,741",34
6,Quebec,B03XA,Other antianemic preparations,Total,F,"16,958.39",0.8,0.2,"3,980",35
6,Quebec,N05BA,Benzodiazepine derivatives,Total,F,"16,596.92",0.7,12.9,"223,620",36
6,Quebec,L03AA,Colony-stimulating factors,Total,F,"16,461.56",0.7,0.2,"3,505",37
6,Quebec,A12AA,Calcium,Total,F,"16,406.05",0.7,11.8,"205,578",38
6,Quebec,M05BA,Bisphosphonates,Total,F,"16,334.87",0.7,6.9,"120,432",39
6,Quebec,A10AE,"Insulins and analogues for injection, long-acting",Total,F,"16,054.57",0.7,1.3,"23,229",40
6,Quebec,L01EB,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,Total,F,"14,799.49",0.7,0.0,251,41
6,Quebec,G04BD,Drugs for urinary frequency and incontinence,Total,F,"14,686.41",0.7,2.8,"48,793",42
6,Quebec,J05AR,"Antivirals for treatment of HIV infections, combinations",Total,F,"14,264.28",0.6,0.1,"1,749",43
6,Quebec,J05AP,Antivirals for treatment of HCV infections,Total,F,"13,737.64",0.6,0.0,296,44
6,Quebec,N02BE,Anilides,Total,F,"13,704.16",0.6,14.4,"249,553",45
6,Quebec,A10BA,Biguanides,Total,F,"13,388.82",0.6,7.8,"135,473",46
6,Quebec,R03AC,Selective beta-2-adrenoreceptor agonists,Total,F,"12,351.35",0.6,11.4,"198,174",47
6,Quebec,H01CB,Somatostatin and analogues,Total,F,"11,988.90",0.5,0.1,939,48
6,Quebec,G03CA,"Natural and semisynthetic estrogens, plain",Total,F,"11,299.69",0.5,7.6,"131,229",49
6,Quebec,B01AB,Heparin group,Total,F,"10,790.33",0.5,0.8,"13,656",50
6,Quebec,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",Total,F,"10,603.91",0.5,1.0,"18,139",51
6,Quebec,N06DA,Anticholinesterases,Total,F,"10,066.14",0.4,1.4,"24,652",52
6,Quebec,C03CA,"Sulfonamides, plain",Total,F,"10,020.36",0.4,4.3,"74,385",53
6,Quebec,S01XA,Other ophthalmologicals,Total,F,"9,716.58",0.4,1.4,"25,040",54
6,Quebec,B01AC,"Platelet aggregation inhibitors, excluding heparin",Total,F,"9,450.48",0.4,2.3,"39,715",55
6,Quebec,C10AX,Other lipid-modifying agents,Total,F,"9,389.68",0.4,2.1,"36,651",56
6,Quebec,S01ED,Beta-blocking agents,Total,F,"9,229.89",0.4,2.5,"43,910",57
6,Quebec,S01EE,Prostaglandin analogues,Total,F,"9,078.00",0.4,2.5,"43,005",58
6,Quebec,C08DB,Benzothiazepine derivatives,Total,F,"8,969.64",0.4,2.0,"35,364",59
6,Quebec,A10AB,"Insulins and analogues for injection, fast-acting",Total,F,"8,923.17",0.4,1.2,"21,039",60
6,Quebec,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,Total,F,"8,570.33",0.4,4.6,"79,435",61
6,Quebec,M03AX,"Other muscle relaxants, peripherally acting agents",Total,F,"8,506.75",0.4,0.2,"4,145",62
6,Quebec,L01XK,Poly (ADP-ribose) polymerase (PARP) inhibitors,Total,F,"8,329.20",0.4,0.0,167,63
6,Quebec,L01EJ,Janus-associated kinase (JAK) inhibitors,Total,F,"8,306.28",0.4,0.0,177,64
6,Quebec,B03BA,Vitamin B12 (cyanocobalamin and analogues),Total,F,"8,286.60",0.4,4.5,"78,967",65
6,Quebec,L01XC,Monoclonal antibodies,Total,F,"8,154.40",0.4,0.0,721,66
6,Quebec,A16AB,Enzymes,Total,F,"7,495.73",0.3,0.0,9,67
6,Quebec,A06AA,"Softeners, emollients",Total,F,"7,368.13",0.3,4.6,"79,588",68
6,Quebec,R01AD,Corticosteroids,Total,F,"7,325.32",0.3,9.1,"158,632",69
6,Quebec,N06AA,Non-selective monoamine reuptake inhibitors,Total,F,"7,319.73",0.3,4.2,"72,229",70
6,Quebec,G03AA,"Progestogens and estrogens, fixed combinations",Total,F,"7,315.04",0.3,5.9,"102,117",71
6,Quebec,L01EA,BCR-ABL tyrosine kinase inhibitors,Total,F,"7,312.80",0.3,0.0,272,72
6,Quebec,A07EC,Aminosalicylic acid and similar agents,Total,F,"6,997.37",0.3,0.6,"10,762",73
6,Quebec,A10BB,Sulfonylureas,Total,F,"6,985.20",0.3,3.2,"56,344",74
6,Quebec,C02KX,Antihypertensives for pulmonary arterial hypertension,Total,F,"6,803.93",0.3,0.0,250,75
6,Quebec,L03AB,Interferons,Total,F,"6,723.82",0.3,0.0,476,76
6,Quebec,L04AD,Calcineurin inhibitors,Total,F,"6,656.92",0.3,0.1,"2,181",77
6,Quebec,L02BG,Aromatase inhibitors,Total,F,"6,132.41",0.3,1.3,"21,832",78
6,Quebec,N03AE,Benzodiazepine derivatives,Total,F,"6,122.87",0.3,4.0,"68,839",79
6,Quebec,B03AA,"Iron bivalent, oral preparations",Total,F,"6,031.80",0.3,5.1,"88,633",80
6,Quebec,R07AX,Other respiratory system products,Total,F,"5,966.38",0.3,0.0,32,81
6,Quebec,C09DX,"Angiotensin II receptor blockers (ARBs), other combinations",Total,F,"5,963.70",0.3,0.2,"2,773",82
6,Quebec,L01EX,Other protein kinase inhibitors,Total,F,"5,855.92",0.3,0.0,281,83
6,Quebec,N02CC,Selective serotonin (5HT1) agonists,Total,F,"5,811.72",0.3,1.9,"33,845",84
6,Quebec,L01EG,Mammalian target of rapamycin (MTOR) kinase inhibitors,Total,F,"5,528.93",0.2,0.0,168,85
6,Quebec,V06C,Infant formulas,Total,F,"5,423.73",0.2,0.3,"4,885",86
6,Quebec,N04BA,Dopa and dopa derivatives,Total,F,"5,091.61",0.2,0.4,"6,908",87
6,Quebec,A06AD,Osmotically acting laxatives,Total,F,"5,062.04",0.2,5.5,"96,149",88
6,Quebec,L03AX,Other immunostimulants,Total,F,"5,036.95",0.2,0.0,483,89
6,Quebec,D11AH,"Agents for dermatitis, excluding corticosteroids",Total,F,"5,022.58",0.2,0.2,"4,318",90
6,Quebec,L01ED,Anaplastic lymphoma kinase (ALK) inhibitors,Total,F,"4,953.34",0.2,0.0,63,91
6,Quebec,C01DA,Organic nitrates,Total,F,"4,804.99",0.2,2.5,"43,255",92
6,Quebec,N07BA,Drugs used in nicotine dependence,Total,F,"4,692.38",0.2,2.0,"35,155",93
6,Quebec,C03AA,"Thiazides, plain",Total,F,"4,629.14",0.2,4.1,"71,586",94
6,Quebec,L02BA,Anti-estrogens,Total,F,"4,543.22",0.2,0.4,"6,736",95
6,Quebec,L01BA,Folic acid analogues,Total,F,"4,537.20",0.2,1.1,"19,267",96
6,Quebec,A06AB,Contact laxatives,Total,F,"4,506.96",0.2,2.7,"46,749",97
6,Quebec,J05AB,"Nucleosides and nucleotides, excluding reverse transcriptase inhibitors",Total,F,"4,454.04",0.2,4.7,"81,700",98
6,Quebec,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,Total,F,"4,409.51",0.2,0.2,"4,161",99
6,Quebec,N07XX,Other nervous system drugs,Total,F,"4,342.18",0.2,0.0,784,100
6,Quebec,S01LA,Antineovascularization agents,65+,Total,"204,572.75",7.3,1.4,"20,662",1
6,Quebec,L04AB,Tumour necrosis factor alpha (TNF-alpha) inhibitors,65+,Total,"126,576.43",4.5,0.4,"6,404",2
6,Quebec,B01AF,Direct factor Xa inhibitors,65+,Total,"113,445.77",4.0,9.4,"142,016",3
6,Quebec,C10AA,HMG-CoA reductase inhibitors,65+,Total,"89,660.99",3.2,51.5,"778,238",4
6,Quebec,L04AX,Other immunosuppressants,65+,Total,"77,429.57",2.7,0.3,"4,455",5
6,Quebec,A02BC,Proton pump inhibitors,65+,Total,"73,209.63",2.6,39.7,"599,443",6
6,Quebec,L01EL,Bruton's tyrosine kinase (BTK) inhibitors,65+,Total,"60,135.69",2.1,0.1,921,7
6,Quebec,L04AA,Selective immunosuppressants,65+,Total,"58,282.59",2.1,0.5,"7,506",8
6,Quebec,R03AK,"Adrenergics in combination with corticosteroids or other drugs, excluding anticholinergics",65+,Total,"54,921.27",1.9,6.2,"93,709",9
6,Quebec,C08CA,Dihydropyridine derivatives,65+,Total,"47,658.76",1.7,25.4,"383,145",10
6,Quebec,A10BH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,65+,Total,"47,111.89",1.7,4.4,"65,790",11
6,Quebec,A10BK,Sodium–glucose co-transporter 2 (SGLT2) inhibitors,65+,Total,"44,083.63",1.6,4.0,"61,123",12
6,Quebec,A10BD,Combinations of oral blood glucose–lowering drugs,65+,Total,"42,671.88",1.5,3.9,"58,294",13
6,Quebec,A11CC,Vitamin D and analogues,65+,Total,"41,300.19",1.5,34.0,"513,300",14
6,Quebec,L01EF,Cyclin-dependent kinase (CDK) inhibitors,65+,Total,"40,561.46",1.4,0.1,978,15
6,Quebec,R03BB,Anticholinergics,65+,Total,"38,841.99",1.4,7.0,"106,081",16
6,Quebec,C07AB,"Beta-blocking agents, selective",65+,Total,"37,788.46",1.3,22.8,"345,113",17
6,Quebec,N03AX,Other antiepileptics,65+,Total,"36,292.37",1.3,11.0,"166,070",18
6,Quebec,M05BX,Other drugs affecting bone structure and mineralization,65+,Total,"35,807.69",1.3,3.5,"52,792",19
6,Quebec,N02BA,Salicylic acid and derivatives,65+,Total,"33,526.13",1.2,25.2,"381,392",20
6,Quebec,C09CA,"Angiotensin II receptor blockers (ARBs), plain",65+,Total,"33,061.17",1.2,17.5,"263,911",21
6,Quebec,A10BJ,Glucagon-like peptide-1 (GLP-1) analogues,65+,Total,"32,157.64",1.1,1.3,"20,317",22
6,Quebec,B03XA,Other antianemic preparations,65+,Total,"31,111.73",1.1,0.5,"7,227",23
6,Quebec,C09AA,"ACE inhibitors, plain",65+,Total,"30,504.99",1.1,17.8,"268,474",24
6,Quebec,L02AE,Gonadotropin-releasing hormone analogues,65+,Total,"29,606.33",1.1,0.6,"9,534",25
6,Quebec,H03AA,Thyroid hormones,65+,Total,"29,188.50",1.0,20.4,"308,012",26
6,Quebec,N06AX,Other antidepressants,65+,Total,"28,538.85",1.0,12.4,"187,428",27
6,Quebec,L04AC,Interleukin inhibitors,65+,Total,"27,928.39",1.0,0.1,"1,805",28
6,Quebec,L02BB,Antiandrogens,65+,Total,"27,636.40",1.0,0.3,"5,224",29
6,Quebec,A12AX,"Calcium, combinations with vitamin D and/or other drugs",65+,Total,"26,541.52",0.9,17.4,"263,306",30
6,Quebec,A10AE,"Insulins and analogues for injection, long-acting",65+,Total,"26,150.64",0.9,2.4,"36,073",31
6,Quebec,N06AB,Selective serotonin reuptake inhibitors,65+,Total,"23,037.25",0.8,10.7,"162,336",32
6,Quebec,L03AA,Colony-stimulating factors,65+,Total,"21,362.90",0.8,0.3,"4,430",33
6,Quebec,R03DX,Other systemic drugs for obstructive airway diseases,65+,Total,"21,318.18",0.8,0.1,"1,435",34
6,Quebec,A10BA,Biguanides,65+,Total,"20,997.15",0.7,14.5,"218,853",35
6,Quebec,L02BX,Other hormone antagonists and related agents,65+,Total,"19,944.29",0.7,0.1,"1,516",36
6,Quebec,C09DX,"Angiotensin II receptor blockers (ARBs), other combinations",65+,Total,"19,419.66",0.7,0.6,"8,977",37
6,Quebec,R03BA,Glucocorticoids,65+,Total,"19,337.78",0.7,6.8,"102,981",38
6,Quebec,M05BA,Bisphosphonates,65+,Total,"19,036.10",0.7,9.0,"135,966",39
6,Quebec,G04CA,Alpha-adrenoreceptor antagonists,65+,Total,"18,876.83",0.7,10.8,"162,578",40
6,Quebec,L01EX,Other protein kinase inhibitors,65+,Total,"18,680.20",0.7,0.1,774,41
6,Quebec,H01CB,Somatostatin and analogues,65+,Total,"18,235.91",0.6,0.1,"1,377",42
6,Quebec,A12AA,Calcium,65+,Total,"18,185.11",0.6,14.1,"213,715",43
6,Quebec,G04BD,Drugs for urinary frequency and incontinence,65+,Total,"17,743.23",0.6,4.0,"60,554",44
6,Quebec,R03AL,"Adrenergics in combination with anticholinergics, including triple combinations with corticosteroids",65+,Total,"17,705.29",0.6,2.0,"30,074",45
6,Quebec,N05BA,Benzodiazepine derivatives,65+,Total,"17,620.05",0.6,15.9,"239,714",46
6,Quebec,N02AA,Natural opium alkaloids,65+,Total,"16,897.52",0.6,10.8,"163,465",47
6,Quebec,N05AH,"Diazepines, oxazepines, thiazepines and oxepines",65+,Total,"16,856.81",0.6,5.1,"76,743",48
6,Quebec,J05AR,"Antivirals for treatment of HIV infections, combinations",65+,Total,"16,422.39",0.6,0.1,"1,643",49
6,Quebec,C03CA,"Sulfonamides, plain",65+,Total,"16,318.36",0.6,8.1,"122,691",50
6,Quebec,L01EB,Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,65+,Total,"16,006.81",0.6,0.0,283,51
6,Quebec,N02BE,Anilides,65+,Total,"15,879.42",0.6,18.3,"276,673",52
6,Quebec,B01AC,"Platelet aggregation inhibitors, excluding heparin",65+,Total,"15,861.36",0.6,5.4,"81,515",53
6,Quebec,C10AX,Other lipid-modifying agents,65+,Total,"15,774.38",0.6,4.5,"67,956",54
6,Quebec,N06DA,Anticholinesterases,65+,Total,"15,606.66",0.6,2.6,"38,865",55
6,Quebec,S01ED,Beta-blocking agents,65+,Total,"15,149.47",0.5,4.9,"73,318",56
6,Quebec,L01EJ,Janus-associated kinase (JAK) inhibitors,65+,Total,"14,591.67",0.5,0.0,313,57
6,Quebec,R03AC,Selective beta-2-adrenoreceptor agonists,65+,Total,"14,581.63",0.5,12.3,"186,575",58
6,Quebec,S01EE,Prostaglandin analogues,65+,Total,"14,369.85",0.5,4.6,"69,271",59
6,Quebec,B01AB,Heparin group,65+,Total,"14,059.47",0.5,1.1,"17,061",60
6,Quebec,A10AB,"Insulins and analogues for injection, fast-acting",65+,Total,"13,875.44",0.5,2.0,"29,708",61
6,Quebec,N05AX,Other antipsychotics,65+,Total,"13,683.83",0.5,2.1,"31,974",62
6,Quebec,C08DB,Benzothiazepine derivatives,65+,Total,"12,849.64",0.5,3.4,"51,229",63
6,Quebec,B03BA,Vitamin B12 (cyanocobalamin and analogues),65+,Total,"12,634.45",0.4,7.9,"119,493",64
6,Quebec,C09DA,Angiotensin II receptor blockers (ARBs) and diuretics,65+,Total,"12,430.66",0.4,7.9,"118,638",65
6,Quebec,L01EA,BCR-ABL tyrosine kinase inhibitors,65+,Total,"11,978.42",0.4,0.0,419,66
6,Quebec,G04CB,Testosterone-5-alpha reductase inhibitors,65+,Total,"11,855.35",0.4,5.6,"85,241",67
6,Quebec,A10BB,Sulfonylureas,65+,Total,"11,694.94",0.4,6.4,"96,492",68
6,Quebec,N04BA,Dopa and dopa derivatives,65+,Total,"11,057.58",0.4,1.0,"14,676",69
6,Quebec,S01XA,Other ophthalmologicals,65+,Total,"9,700.61",0.3,1.9,"28,312",70
6,Quebec,J05AP,Antivirals for treatment of HCV infections,65+,Total,"9,049.07",0.3,0.0,180,71
6,Quebec,C01DA,Organic nitrates,65+,Total,"8,859.75",0.3,5.7,"86,615",72
6,Quebec,A07EC,Aminosalicylic acid and similar agents,65+,Total,"8,653.07",0.3,0.8,"11,881",73
6,Quebec,A06AA,"Softeners, emollients",65+,Total,"8,574.34",0.3,6.3,"95,324",74
6,Quebec,L01XC,Monoclonal antibodies,65+,Total,"8,173.86",0.3,0.1,767,75
6,Quebec,B03AA,"Iron bivalent, oral preparations",65+,Total,"8,089.34",0.3,6.2,"93,846",76
6,Quebec,R01AD,Corticosteroids,65+,Total,"7,770.87",0.3,9.7,"146,877",77
6,Quebec,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,65+,Total,"7,676.79",0.3,0.5,"8,223",78
6,Quebec,B01AE,Direct thrombin inhibitors,65+,Total,"7,267.11",0.3,0.6,"9,121",79
6,Quebec,G03CA,"Natural and semisynthetic estrogens, plain",65+,Total,"7,149.11",0.3,5.5,"82,910",80
6,Quebec,C09BA,ACE inhibitors and diuretics,65+,Total,"7,074.58",0.3,3.4,"50,645",81
6,Quebec,L04AD,Calcineurin inhibitors,65+,Total,"7,047.33",0.3,0.2,"2,640",82
6,Quebec,M04AA,Preparations inhibiting uric acid production,65+,Total,"6,932.37",0.2,4.0,"60,948",83
6,Quebec,N07XX,Other nervous system drugs,65+,Total,"6,496.58",0.2,0.1,775,84
6,Quebec,L01XX,Other antineoplastic agents,65+,Total,"6,376.50",0.2,0.2,"3,776",85
6,Quebec,C03AA,"Thiazides, plain",65+,Total,"6,149.66",0.2,6.3,"95,698",86
6,Quebec,A06AD,Osmotically acting laxatives,65+,Total,"6,103.03",0.2,7.7,"115,946",87
6,Quebec,N06AA,Non-selective monoamine reuptake inhibitors,65+,Total,"6,062.23",0.2,3.7,"55,745",88
